block_position,model_coefficient,selected_die_contribution,pass_mean,new_failure_mean,class_mean_difference,absolute_selected_die_contribution
722,0.0071982215,0.0022886219,99.716125,100.30158,0.58545685,0.0022886219
723,0.00972798,-0.0115175145,99.49019,100.13809,0.64790344,0.0115175145
724,0.0057872473,0.009482089,100.1218,100.087685,-0.034118652,0.009482089
725,0.007386839,-0.0057626134,100.14465,99.83374,-0.3109131,0.0057626134
726,0.0057349796,0.003643944,99.77244,100.25447,0.48203278,0.003643944
727,0.0024646441,-0.0046364167,100.35999,99.88469,-0.47530365,0.0046364167
728,-3.7666177e-06,5.9408057e-06,100.205574,99.86404,-0.34153748,5.9408057e-06
729,-0.00042903493,0.00015181645,100.032166,100.38396,0.35179138,0.00015181645
730,-0.00032234495,0.00041489943,100.27978,99.69728,-0.58249664,0.00041489943
731,0.0014366806,0.00013594617,99.858894,99.84679,-0.012107849,0.00013594617
732,0.0033622598,-0.0064872336,99.790115,99.6762,-0.11391449,0.0064872336
733,0.0066805133,-0.0006456939,100.1365,99.988884,-0.14761353,0.0006456939
734,0.006223082,-0.0022971083,100.12691,100.3111,0.18418884,0.0022971083
735,0.009725504,0.0051968195,100.07049,100.483185,0.41269684,0.0051968195
736,0.0073559023,0.008350915,99.861534,100.53253,0.6709976,0.008350915
737,0.008665196,-0.0003712177,99.60924,100.795334,1.1860962,0.0003712177
738,0.007852071,0.0039012653,99.50507,100.53073,1.0256577,0.0039012653
739,0.012342737,0.012043323,100.155685,100.853035,0.69734955,0.012043323
740,0.01191652,0.0052329195,99.76458,100.34843,0.58384705,0.0052329195
741,0.01399858,0.012887859,100.0043,100.25849,0.25418854,0.012887859
742,0.013591487,0.018530576,100.19152,100.37811,0.1865921,0.018530576
743,0.013564254,-0.00889287,100.07973,100.02416,-0.05556488,0.00889287
744,0.012460543,0.008704098,99.86485,100.129005,0.26415253,0.008704098
745,0.010262612,0.023372967,99.85385,99.94194,0.08808899,0.023372967
746,0.009380457,-0.0070867264,99.78241,99.35084,-0.43157196,0.0070867264
747,0.007809593,0.0011307076,99.91897,99.459656,-0.45931244,0.0011307076
748,0.008703489,-0.018957922,100.08124,100.36964,0.28839874,0.018957922
749,0.009830755,-0.0079693915,100.391174,100.38276,-0.008415222,0.0079693915
750,0.009833525,-0.016013427,100.14565,100.491936,0.34628296,0.016013427
751,0.011329496,0.021861088,100.18081,100.13515,-0.045661926,0.021861088
752,0.009701155,-0.00029441828,100.360535,100.37514,0.014602661,0.00029441828
753,0.010010385,-0.0071289223,100.03422,100.13974,0.105522156,0.0071289223
754,0.008392341,-0.013111997,100.0727,100.58589,0.5131912,0.013111997
755,0.005894604,-0.00040559747,99.801834,100.47923,0.6773987,0.00040559747
756,0.0036117279,0.00016231826,100.0046,100.53553,0.53092957,0.00016231826
757,0.00083316775,0.0012210042,99.893845,99.79908,-0.09476471,0.0012210042
758,0.00028820516,-0.00017416189,99.67573,99.9119,0.23617554,0.00017416189
759,0.0019572468,-0.0014272509,99.82052,99.995026,0.17450714,0.0014272509
760,0.0026806998,-0.0019008158,100.03972,99.765625,-0.27409363,0.0019008158
761,0.004354876,0.004152878,100.06458,99.802086,-0.26249695,0.004152878
762,0.006611127,-0.0005444991,100.37589,100.03638,-0.3395157,0.0005444991
763,0.006875799,0.006308624,99.9605,100.07594,0.11544037,0.006308624
764,0.011909443,0.017492907,100.17392,100.10414,-0.06977844,0.017492907
765,0.012790286,0.025528625,99.91283,100.066055,0.15322876,0.025528625
766,0.016598571,0.005458464,100.150024,100.20041,0.05038452,0.005458464
767,0.015789583,-0.0006139776,100.28789,100.45983,0.17194366,0.0006139776
768,0.015758734,-0.00701233,99.86647,99.92406,0.05758667,0.00701233
769,0.012700606,0.018088507,99.79677,100.18174,0.38497162,0.018088507
770,0.009745774,0.0011836258,100.67516,100.41273,-0.2624359,0.0011836258
771,0.006915753,0.0029723765,100.1021,100.02661,-0.07548523,0.0029723765
772,0.0037077558,0.0019810756,100.378815,100.18034,-0.19847107,0.0019810756
773,0.0018498496,8.513439e-05,99.873634,100.05694,0.18330383,8.513439e-05
774,0.0030963528,-0.0050775325,100.28399,100.58048,0.29649353,0.0050775325
775,0.0050629145,0.0030168055,100.018555,100.29467,0.27611542,0.0030168055
776,0.006852766,0.0021030935,100.22283,100.33687,0.11403656,0.0021030935
777,0.009145858,-0.014694352,100.098885,99.75506,-0.3438263,0.014694352
778,0.005433028,0.0055242484,100.19012,99.78462,-0.4054947,0.0055242484
779,0.0051433234,-0.0020433376,99.69577,100.251854,0.5560837,0.0020433376
780,0.0055925637,0.00075744843,99.76123,99.89375,0.13252258,0.00075744843
781,0.0039371313,0.0025193268,100.06333,100.69892,0.6355896,0.0025193268
782,0.002320996,0.0019328146,100.146935,100.102936,-0.04399872,0.0019328146
783,-0.0013804929,-0.0012074077,100.28353,100.29701,0.01348114,0.0012074077
784,0.0001778919,-9.351501e-06,99.90777,99.92637,0.018600464,9.351501e-06
785,-0.00069987064,-0.00039285532,99.56438,100.05992,0.49554443,0.00039285532
786,0.00039319787,-0.00024090106,100.1197,99.99853,-0.121170044,0.00024090106
787,0.0010229081,-0.0003763221,100.46133,100.53654,0.07521057,0.0003763221
788,0.001526922,-0.00060060417,100.217125,99.67595,-0.54117584,0.00060060417
789,0.0024424517,-0.0053969184,100.158264,100.20797,0.049705505,0.0053969184
790,0.0016313491,-0.0021626898,99.939354,99.91699,-0.022361755,0.0021626898
791,0.0043601883,-0.014984799,100.03587,100.6271,0.5912247,0.014984799
792,0.0043018777,-0.005574862,99.66554,100.32775,0.66220856,0.005574862
793,0.00716977,-0.013943811,99.568855,100.48947,0.92061615,0.013943811
794,0.008072304,-0.017359868,99.920555,99.77578,-0.14477539,0.017359868
795,0.008018219,-0.0034782437,100.1871,100.6083,0.42119598,0.0034782437
796,0.008338594,-0.006564409,100.188774,100.1946,0.0058288574,0.006564409
797,0.0096784225,-0.00859633,99.84541,100.5032,0.6577835,0.00859633
798,0.0082895,0.0041284566,99.979836,100.290306,0.31047058,0.0041284566
799,0.0055032563,-0.0005510805,100.67039,100.03822,-0.632164,0.0005510805
800,0.0034356345,-0.00026612336,99.74472,100.16001,0.41529083,0.00026612336
801,0.0018150003,0.0022564968,99.95212,99.771454,-0.18066406,0.0022564968
802,-0.0010853123,-0.0007363291,99.909325,100.31669,0.4073639,0.0007363291
803,-0.003293552,0.00021229948,100.07567,99.967445,-0.10822296,0.00021229948
804,-0.0025541056,-0.002216822,100.16812,99.73886,-0.42926025,0.002216822
805,-0.002660443,0.0007981029,100.22639,100.203125,-0.023262024,0.0007981029
806,-0.00072416756,-8.8516266e-05,100.29899,100.41015,0.11116028,8.8516266e-05
807,0.00028192252,3.803321e-05,99.86533,100.016075,0.15074158,3.803321e-05
808,-0.0011641682,-0.00029762386,99.8574,100.30814,0.45074463,0.00029762386
809,-0.0013191013,-0.00047683815,99.97055,100.14427,0.17372131,0.00047683815
810,0.0013321161,0.00025278257,99.98392,99.92068,-0.06324005,0.00025278257
811,0.0043336228,0.0017325337,99.823586,100.86861,1.045021,0.0017325337
812,0.0055297976,0.009892993,99.92336,99.71241,-0.21095276,0.009892993
813,0.0070466306,-0.003918716,99.84048,100.36169,0.5212097,0.003918716
814,0.0054089236,0.00090225815,99.55585,100.194756,0.6389084,0.00090225815
815,0.0054120896,0.0047729705,100.051346,100.11123,0.059883118,0.0047729705
816,0.0024989783,-0.0012539825,99.75337,99.99852,0.2451477,0.0012539825
817,0.000763222,0.0003834667,99.430534,100.349266,0.9187317,0.0003834667
818,0.0011618645,-0.00070392253,99.97228,100.26504,0.29275513,0.00070392253
819,-0.00199207,0.000867167,99.772705,100.58073,0.80802155,0.000867167
820,-0.0042107455,0.0005130857,99.75748,100.10173,0.34425354,0.0005130857
821,-0.0068404987,0.01125422,99.59894,99.726685,0.12774658,0.01125422
822,-0.009104256,0.0071223644,99.914345,100.2025,0.2881546,0.0071223644
823,-0.010791087,-0.010446446,99.66376,100.16764,0.50388336,0.010446446
824,-0.00897903,0.007793786,99.306335,100.088295,0.78195953,0.007793786
825,-0.0074384054,-0.009748954,99.57793,100.28183,0.7039032,0.009748954
826,-0.0048443293,-0.0016318513,99.94326,100.333664,0.39040375,0.0016318513
827,-0.006204976,0.00476618,99.72174,100.15087,0.42913055,0.00476618
828,-0.0028848466,0.0055029457,99.73905,100.26293,0.52388,0.0055029457
829,-0.0020359443,-0.002329964,99.92313,100.35088,0.42775726,0.002329964
830,0.0007094198,-0.000306335,99.75608,100.044586,0.28850555,0.000306335
831,0.000751332,0.0013893112,99.847305,100.30812,0.46081543,0.0013893112
832,0.0014500911,-0.00020870724,99.87103,100.437355,0.5663223,0.00020870724
833,0.0027847798,0.003948275,99.59213,100.37065,0.7785187,0.003948275
834,0.004397116,0.0013941125,99.73324,100.33996,0.60672,0.0013941125
835,0.0014372711,0.0023620527,99.696846,100.21821,0.5213623,0.0023620527
836,0.0024299307,0.0016378184,100.389336,100.1881,-0.20123291,0.0016378184
837,0.0026169585,0.0025385113,99.86516,100.54743,0.68227386,0.0025385113
838,0.0035013673,0.0020164284,100.48911,100.13789,-0.35121918,0.0020164284
839,0.002961164,-0.0010420453,100.20721,100.198685,-0.008522034,0.0010420453
840,0.0040166248,0.00035973053,100.212814,100.4934,0.28058624,0.00035973053
841,0.0045949984,-0.0036895666,99.8093,100.02018,0.21087646,0.0036895666
842,0.0076225777,-0.0034208808,100.38096,100.81734,0.43637848,0.0034208808
843,0.006387432,-0.004502449,99.78113,100.276085,0.49495697,0.004502449
844,0.007967096,0.006289517,99.820435,100.48138,0.6609421,0.006289517
845,0.0075611193,-0.0018563536,99.93145,100.39434,0.46289062,0.0018563536
846,0.0062631583,0.0043006167,99.99977,100.253235,0.25346375,0.0043006167
847,0.006372311,0.00032992248,99.780365,100.337715,0.55735016,0.00032992248
848,0.003299586,0.0013980161,99.416405,99.818634,0.4022293,0.0013980161
849,0.0021934737,5.461888e-05,99.89322,100.31063,0.4174118,5.461888e-05
850,-0.0006898726,0.00033968748,99.88894,100.30412,0.41518402,0.00033968748
851,-0.0016601093,-0.00019723861,99.934944,99.64285,-0.29209137,0.00019723861
852,-0.0025188501,0.0029337818,100.083595,99.62191,-0.46168518,0.0029337818
853,-0.0019423818,0.00065925386,100.129074,99.93683,-0.19224548,0.00065925386
854,0.00029744813,-0.00024486237,99.97665,100.433266,0.45661926,0.00024486237
855,0.0033686392,-0.00011198243,100.02591,100.33465,0.3087387,0.00011198243
856,0.005817662,0.0031111992,100.71829,100.50688,-0.21141052,0.0031111992
857,0.008250648,-0.011509189,100.361145,99.84976,-0.51138306,0.011509189
858,0.006003722,-0.0035558278,100.37526,99.98061,-0.3946457,0.0035558278
859,0.0068034013,7.311185e-05,100.11388,100.45743,0.34355164,7.311185e-05
860,0.0036615198,-0.0028658179,99.58184,100.223526,0.6416855,0.0028658179
861,0.0059616975,-0.0062160306,100.097466,99.46515,-0.6323166,0.0062160306
862,0.005350928,-0.0013953237,100.13235,100.01715,-0.11519623,0.0013953237
863,0.004237324,-0.006826793,100.01366,100.098,0.08434296,0.006826793
864,0.0056517525,-0.002527895,100.101,99.85764,-0.2433548,0.002527895
865,0.0063652517,-0.012660722,99.512375,100.1312,0.6188278,0.012660722
866,0.0077863373,-0.010352026,99.946815,100.12706,0.18024445,0.010352026
867,0.0085249785,-0.0043015606,100.16457,100.64399,0.4794159,0.0043015606
868,0.008122512,-0.0062498543,100.05258,100.34049,0.28791046,0.0062498543
869,0.007657336,-0.0058856127,99.47542,100.20307,0.7276535,0.0058856127
870,0.0056170947,-0.0059806206,99.4218,99.875626,0.4538269,0.0059806206
871,0.004093192,-0.0004115349,99.58887,100.085304,0.49643707,0.0004115349
872,0.0017265575,0.00036394005,99.9809,100.59679,0.6158829,0.00036394005
873,-8.2902145e-05,1.9405805e-05,99.45415,100.534195,1.0800476,1.9405805e-05
874,-0.0020579034,0.00047367957,99.369705,100.015976,0.64627075,0.00047367957
875,-0.0014568025,-0.0022291145,100.03841,99.95603,-0.08237457,0.0022291145
876,-0.0017533947,0.00010107678,99.932686,99.74106,-0.1916275,0.00010107678
877,-0.002624217,-0.00074793387,99.6721,99.715385,0.043289185,0.00074793387
878,-0.0015595928,0.0024067827,100.03376,99.6524,-0.38136292,0.0024067827
879,-0.0009950667,0.00021506911,100.16173,100.5333,0.3715744,0.00021506911
880,-0.00078692834,0.000867915,100.45495,99.81475,-0.64019775,0.000867915
881,0.00012103189,1.7187478e-05,100.1473,100.687004,0.53970337,1.7187478e-05
882,0.004855319,0.003900724,100.46398,100.617134,0.15315247,0.003900724
883,0.004173704,-0.0029584272,100.361,100.243195,-0.11780548,0.0029584272
884,0.005510877,0.0024533097,99.590675,100.30902,0.71834564,0.0024533097
885,0.0069159986,0.003172063,100.01768,100.583595,0.56591797,0.003172063
886,0.00732898,0.0025549934,100.355675,100.395325,0.039649963,0.0025549934
887,0.0060103596,0.002062649,99.94616,100.157776,0.21161652,0.002062649
888,0.0011513216,-7.795022e-05,100.26901,100.3927,0.123687744,7.795022e-05
889,-0.0023876738,-0.005084336,99.93367,100.3611,0.4274292,0.005084336
890,-0.0062437523,-0.010023625,100.00986,100.538574,0.52871704,0.010023625
891,-0.009345301,-0.016086591,99.98538,100.418,0.4326172,0.016086591
892,-0.010538425,-0.011001815,99.88919,100.32252,0.43332672,0.011001815
893,-0.009133996,0.002999137,99.65428,100.20055,0.54626465,0.002999137
894,-0.005028088,-0.0033230085,99.920845,100.48599,0.5651474,0.0033230085
895,-0.0026077682,-0.0036571654,99.68068,99.99209,0.311409,0.0036571654
896,0.00087193464,0.0018883582,100.19348,99.94258,-0.25090027,0.0018883582
897,0.002726744,0.0004062439,99.94434,99.906525,-0.03781891,0.0004062439
898,0.005218898,0.004749772,100.16098,100.10732,-0.05365753,0.004749772
899,0.0058350996,-0.0064754155,99.64371,100.268776,0.62506866,0.0064754155
900,0.0074335732,0.0014431056,99.74995,99.80078,0.050834656,0.0014431056
901,0.008126004,0.013596669,100.11641,99.98063,-0.13578033,0.013596669
902,0.007900564,0.009943433,99.83857,99.788765,-0.049804688,0.009943433
903,0.0075095845,0.010878911,100.327354,100.169395,-0.15795898,0.010878911
904,0.008454136,0.00018580085,99.887886,99.94947,0.061584473,0.00018580085
905,0.008601778,-0.010793625,99.45996,100.27011,0.81015015,0.010793625
906,0.0070458488,-0.016333947,100.203865,100.27343,0.06956482,0.016333947
907,0.007918239,-0.016662275,99.74048,100.22916,0.48867798,0.016662275
908,0.0062784115,-0.011264532,99.9101,100.29098,0.38087463,0.011264532
909,0.007109676,0.003533028,99.91691,100.12395,0.20703888,0.003533028
910,0.0059815543,-0.0015959536,99.67512,100.241974,0.5668564,0.0015959536
911,0.006229968,-0.00012139132,100.211075,99.96918,-0.24189758,0.00012139132
912,0.004382013,-0.0056868866,100.2762,99.8613,-0.41490173,0.0056868866
913,0.006326269,8.222172e-05,100.337685,99.83638,-0.5013046,8.222172e-05
914,0.0029197088,-0.000981722,100.042625,99.842674,-0.19995117,0.000981722
915,0.0018925644,0.0013769085,100.28338,100.21461,-0.06877136,0.0013769085
916,0.0027854503,-0.0036931075,100.01445,100.30942,0.29496765,0.0036931075
917,0.003714085,0.00022806991,100.903625,100.29041,-0.6132126,0.00022806991
918,0.00420358,-0.0061565856,100.33585,100.54922,0.21336365,0.0061565856
919,0.0059138164,0.012904034,100.45358,100.20636,-0.2472229,0.012904034
920,0.004165777,-0.0038786228,100.52837,100.432495,-0.0958786,0.0038786228
921,0.004419448,-0.00060371944,100.34263,100.046684,-0.2959442,0.00060371944
922,0.0047852728,-0.0031537998,99.75526,100.12165,0.36639404,0.0031537998
923,0.004102486,0.00049410155,99.32402,100.22163,0.8976059,0.00049410155
924,0.005143153,0.0028115604,99.3578,100.229744,0.8719406,0.0028115604
925,0.002473785,0.0043831207,99.86427,100.199974,0.335701,0.0043831207
926,0.0019906748,-0.0016577505,99.817566,100.50384,0.68627167,0.0016577505
927,6.7553585e-05,-3.26027e-05,99.988976,100.11077,0.121795654,3.26027e-05
928,-0.00035708636,0.0003354222,99.98164,99.78588,-0.19576263,0.0003354222
929,0.00046743584,-0.00059641025,100.300316,100.25505,-0.045265198,0.00059641025
930,-0.00022711947,0.0002623436,100.029366,99.99525,-0.034118652,0.0002623436
931,0.00021723761,0.0002450838,99.67974,100.22027,0.54052734,0.0002450838
932,8.13609e-05,3.4313583e-05,99.84363,100.253395,0.40976715,3.4313583e-05
933,0.0013840885,0.0012367379,99.98928,100.58011,0.59082794,0.0012367379
934,0.001146716,0.0036378563,99.88691,100.25966,0.37274933,0.0036378563
935,0.005949018,0.0018443726,100.11784,100.33731,0.21946716,0.0018443726
936,0.0044518868,-0.00027940865,99.60704,100.407,0.7999573,0.00027940865
937,0.009945239,-0.0038727538,100.26043,100.25931,-0.001121521,0.0038727538
938,0.010245172,-0.013558361,100.05123,100.188126,0.13689423,0.013558361
939,0.015515588,-0.009630512,99.81922,100.1599,0.34067535,0.009630512
940,0.015421465,-0.012745964,99.65132,100.37465,0.72332764,0.012745964
941,0.019124042,-0.012673369,100.11274,100.14538,0.03263855,0.012673369
942,0.017139113,-0.0036327944,99.78932,99.52457,-0.26475525,0.0036327944
943,0.01909666,-0.039278544,99.860466,100.02757,0.16710663,0.039278544
944,0.017279455,-0.024152739,99.73177,99.986206,0.25443268,0.024152739
945,0.015903972,0.012526663,99.83583,100.03457,0.1987381,0.012526663
946,0.014743993,0.0020915442,99.845436,100.63815,0.792717,0.0020915442
947,0.010272923,0.00074797054,100.159355,100.501495,0.3421402,0.00074797054
948,0.0074814903,-0.005230109,100.32821,100.828476,0.500267,0.005230109
949,0.004992094,-0.0008262361,99.97765,100.2239,0.24624634,0.0008262361
950,0.0032118359,-0.00471668,99.64063,100.55204,0.9114075,0.00471668
951,0.002050045,-0.00011192654,99.91369,100.27765,0.36396027,0.00011192654
952,-0.00040077453,0.00016898365,99.496666,99.73829,0.24162292,0.00016898365
953,-3.0011928e-05,2.6521993e-05,99.27127,100.197815,0.9265442,2.6521993e-05
954,-0.0008671533,0.0013624108,99.68101,99.69141,0.010398865,0.0013624108
955,-0.0016366632,0.0034800135,99.449425,100.0672,0.61777496,0.0034800135
956,-0.00066581694,-0.0002480333,99.8539,100.11902,0.26512146,0.0002480333
957,-0.0005029973,0.0006015442,99.46387,100.15737,0.69350433,0.0006015442
958,-0.0029768203,-0.0018239053,99.894264,100.29711,0.4028473,0.0018239053
959,-0.0021805004,0.0017581953,99.78405,100.22877,0.4447174,0.0017581953
960,-0.0029452997,-0.00092654955,100.410446,100.02039,-0.3900528,0.00092654955
961,-0.0020736617,0.0004589136,100.241554,99.92085,-0.3207016,0.0004589136
962,0.00014693761,-0.00014916036,100.34481,99.96319,-0.3816223,0.00014916036
963,0.0042406553,-0.0021393634,99.77781,100.52776,0.7499542,0.0021393634
964,0.0043960684,-0.0117701115,100.26238,100.01041,-0.251976,0.0117701115
965,0.008794888,-0.009638082,99.787155,100.50721,0.7200546,0.009638082
966,0.0094771935,-0.0012146073,100.31551,99.905685,-0.4098282,0.0012146073
967,0.012964903,0.027417732,100.017365,101.005165,0.9878006,0.027417732
968,0.013759673,0.017301066,100.22747,100.824104,0.5966339,0.017301066
969,0.015455808,0.004027248,99.84,100.159134,0.31913757,0.004027248
970,0.0144808935,-0.01352841,100.53046,100.24369,-0.28676605,0.01352841
971,0.015913336,-0.0072294935,100.028305,100.152504,0.12419891,0.0072294935
972,0.013604157,-0.016868021,100.537895,99.98667,-0.55122375,0.016868021
973,0.0101398975,-0.0042353794,100.348236,100.22719,-0.12104797,0.0042353794
974,0.0072640413,0.006036846,100.038795,100.59358,0.5547867,0.006036846
975,0.0055848225,-0.00048934337,100.03285,100.30029,0.2674408,0.00048934337
976,0.004965429,0.0002857902,99.777596,99.979576,0.20198059,0.0002857902
977,0.0068683703,0.00023158816,100.09058,100.38284,0.29225922,0.00023158816
978,0.006205466,0.002299874,99.77463,100.38416,0.6095352,0.002299874
979,0.008453447,-0.0035738563,100.16524,100.26489,0.09965515,0.0035738563
980,0.008956272,0.00930759,100.195404,100.21098,0.015579224,0.00930759
981,0.009280862,-0.008536607,99.79884,100.135635,0.336792,0.008536607
982,0.011647251,-0.004284497,99.78548,100.232895,0.4474182,0.004284497
983,0.012784053,-0.005181558,99.61503,100.194214,0.5791855,0.005181558
984,0.015191071,0.022913024,99.82656,100.046104,0.21954346,0.022913024
985,0.01351555,0.020249572,99.80143,100.31348,0.5120468,0.020249572
986,0.014907922,0.0045981244,99.88236,100.060326,0.17796326,0.0045981244
987,0.012469843,0.011558438,99.93331,100.04854,0.115226746,0.011558438
988,0.011271877,-0.0012261908,100.04127,100.19461,0.1533432,0.0012261908
989,0.0072282874,0.014708032,100.04585,99.79638,-0.24947357,0.014708032
990,0.0072543304,0.002246595,99.86309,100.28193,0.4188385,0.002246595
991,0.0051256134,0.012022489,99.79733,100.0269,0.22956848,0.012022489
992,0.004713138,0.00058521115,99.99748,100.07787,0.08039093,0.00058521115
993,0.003987111,0.006307177,99.746216,99.92896,0.18274689,0.006307177
994,0.0036376333,0.0023554037,99.69568,100.140945,0.44526672,0.0023554037
995,0.0035935305,0.0026423568,99.93989,100.47986,0.5399704,0.0026423568
996,0.0062226495,0.0037617274,100.04471,100.67698,0.6322708,0.0037617274
997,0.0077200243,-0.0055896877,100.04924,100.21136,0.162117,0.0055896877
998,0.009937041,-0.009399886,100.23415,100.24013,0.005973816,0.009399886
999,0.012047975,0.019228607,100.16829,100.06418,-0.10411072,0.019228607
1000,0.012890834,-0.011314862,100.5247,100.1933,-0.331398,0.011314862
1001,0.012033731,5.6561683e-05,100.127945,100.14682,0.018875122,5.6561683e-05
1002,0.01210565,6.705389e-05,100.55227,100.50265,-0.049621582,6.705389e-05
1003,0.013603916,0.0052814465,99.83602,99.87793,0.041908264,0.0052814465
1004,0.014069227,0.0045859576,100.11175,100.09385,-0.01789856,0.0045859576
1005,0.015918449,-0.009510274,100.433365,100.096,-0.3373642,0.009510274
1006,0.014957454,-0.005679207,100.30472,100.135994,-0.16872406,0.005679207
1007,0.01483224,0.026332138,99.86181,100.008896,0.1470871,0.026332138
1008,0.01592011,0.013228068,99.92385,100.17475,0.25090027,0.013228068
1009,0.018005975,0.0047418107,99.982834,100.63202,0.6491852,0.0047418107
1010,0.01972161,0.006379494,100.04199,100.52245,0.48046112,0.006379494
1011,0.020171028,-0.066463046,100.306465,99.90872,-0.39774323,0.066463046
1012,0.021272065,-0.013986855,99.94058,100.21826,0.27767944,0.013986855
1013,0.017103951,-0.03394247,99.92938,99.617195,-0.3121872,0.03394247
1014,0.016266778,-0.015971072,99.68547,100.02264,0.33716583,0.015971072
1015,0.013072065,-0.006351028,99.98575,99.88142,-0.10433197,0.006351028
1016,0.01317022,-0.010960722,100.39378,100.654526,0.2607422,0.010960722
1017,0.010132656,-0.008312112,100.411385,100.80212,0.3907318,0.008312112
1018,0.010993559,-0.011912487,100.14342,100.65043,0.5070114,0.011912487
1019,0.007463596,0.007856547,99.992226,100.46702,0.47479248,0.007856547
1020,0.010451841,-0.006167547,99.99644,100.03741,0.04096985,0.006167547
1021,0.008224179,-0.005918686,100.16617,100.43123,0.26506042,0.005918686
1022,0.008336307,-0.008101378,100.1855,100.19111,0.005607605,0.008101378
1023,0.004110629,0.003466233,100.07648,100.43573,0.35925293,0.003466233
1024,0.0051365495,-0.0016092475,100.22942,100.21274,-0.016685486,0.0016092475
1025,0.00552422,-0.0016896923,99.81706,100.45191,0.63484955,0.0016896923
1026,0.006349301,0.0085832365,99.93828,100.18535,0.24707031,0.0085832365
1027,0.005565173,-0.0044103498,99.78992,100.429825,0.63990784,0.0044103498
1028,0.0072623524,-0.007908663,99.88848,100.3768,0.4883194,0.007908663
1029,0.005137522,-0.003312375,99.80847,100.31916,0.5106888,0.003312375
1030,0.0054682973,-0.0010348381,99.636154,99.88527,0.24911499,0.0010348381
1031,0.002773555,-0.0042838324,99.90554,100.14237,0.23683167,0.0042838324
1032,0.0038867583,-0.000120820674,99.59193,100.36193,0.7700043,0.000120820674
1033,0.0045059137,0.0013459991,100.48449,100.01679,-0.46769714,0.0013459991
1034,0.0067890706,-0.021160267,99.47849,100.471275,0.9927826,0.021160267
1035,0.012131056,-0.0026674273,99.90759,100.91794,1.0103455,0.0026674273
1036,0.014923768,-0.039375503,99.521065,100.928444,1.4073792,0.039375503
1037,0.019133732,-0.016172132,99.830864,100.66842,0.83755493,0.016172132
1038,0.01778855,-0.014594155,100.15263,100.34659,0.19395447,0.014594155
1039,0.018454663,0.010082118,99.88653,100.00809,0.12155914,0.010082118
1040,0.016332563,-0.008176175,100.46901,100.214355,-0.25465393,0.008176175
1041,0.017687174,0.028482486,100.285324,100.09974,-0.18558502,0.028482486
1042,0.017157461,0.0016904197,100.12705,100.17953,0.052474976,0.0016904197
1043,0.019798895,0.0070535573,100.037674,100.48377,0.44609833,0.0070535573
1044,0.020671094,0.017113313,100.04873,100.077545,0.028816223,0.017113313
1045,0.020692376,-0.015807064,99.93324,100.14889,0.21564484,0.015807064
1046,0.02144074,0.0126429945,99.88149,100.35254,0.47104645,0.0126429945
1047,0.017213257,-0.02991429,99.84153,100.38041,0.5388794,0.02991429
1048,0.015387811,0.004520702,100.19868,100.63041,0.43173218,0.004520702
1049,0.01033023,-0.0003151654,100.33534,100.03844,-0.29690552,0.0003151654
1050,0.007315872,-0.000990287,99.91722,100.47586,0.5586395,0.000990287
1051,0.0061079087,0.003612998,100.09584,100.07291,-0.02293396,0.003612998
1052,0.00670364,-0.00729527,100.42971,99.90918,-0.5205307,0.00729527
1053,0.0072464123,0.006831539,99.820915,100.08215,0.2612381,0.006831539
1054,0.0036435598,-0.0005833727,99.90989,99.92849,0.018600464,0.0005833727
1055,0.0050973925,0.006009229,100.385376,100.13013,-0.25524902,0.006009229
1056,0.0020102244,0.00072302396,100.4285,100.31075,-0.117744446,0.00072302396
1057,0.0017517526,0.0007732349,99.951164,100.026276,0.07511139,0.0007732349
1058,0.0019831918,0.0012035812,100.00593,100.007935,0.0020065308,0.0012035812
1059,0.0006646556,0.0007511274,99.795364,100.01838,0.22301483,0.0007511274
1060,0.0019961104,0.00080163585,99.861626,100.262825,0.40119934,0.00080163585
1061,0.004333318,-0.0046419334,99.77966,100.23313,0.45346832,0.0046419334
1062,0.008424428,-0.008936173,100.28767,100.71332,0.42565155,0.008936173
1063,0.0107724285,-0.0036420033,100.2826,99.7183,-0.56430054,0.0036420033
1064,0.011219471,0.009958901,100.33168,100.48665,0.15496826,0.009958901
1065,0.012175231,0.00070639205,99.76529,100.00204,0.23674774,0.00070639205
1066,0.012022622,0.008297567,99.629654,100.18191,0.5522537,0.008297567
1067,0.010498153,-0.011493852,99.8801,100.48653,0.60643005,0.011493852
1068,0.008273667,-0.0030217667,100.12237,100.39907,0.27670288,0.0030217667
1069,0.006748706,-0.010855767,100.3443,100.4006,0.056297302,0.010855767
1070,0.0053110304,-0.008751975,100.367615,100.1955,-0.17211151,0.008751975
1071,0.0055062976,-0.0041526104,100.10502,100.04271,-0.062309265,0.0041526104
1072,0.0049710553,-0.006352684,100.1157,99.568306,-0.5473938,0.006352684
1073,0.0075015114,0.0043003806,100.12642,100.14514,0.018722534,0.0043003806
1074,0.00909583,-0.0104994085,99.51982,99.92662,0.40679932,0.0104994085
1075,0.008762648,-0.014165491,99.64855,100.28245,0.6338959,0.014165491
1076,0.008790305,-0.0038475466,99.45678,100.20731,0.75053406,0.0038475466
1077,0.007589072,-0.00955209,100.25471,100.39259,0.13788605,0.00955209
1078,0.0060851094,-0.0056265527,100.10019,100.02767,-0.072517395,0.0056265527
